tipo,adr
work,129.0
work,83.0
work,74.0
work,77.75
work,74.0
work+rest,66.6
work,150.25
work+rest,92.0
work+rest,85.5
work+rest,71.2
work+rest,81.5
work+rest,71.2
rest,89.0
work+rest,89.0
work+rest,66.6
work,71.2
work,66.6
work,111.0
work,106.2
work,83.0
work+rest,65.0
work+rest,65.0
work+rest,65.0
work+rest,65.0
work+rest,65.0
work+rest,74.0
work+rest,89.0
work+rest,83.0
work+rest,65.0
work+rest,74.0
work+rest,84.71
work+rest,59.2
work+rest,114.0
work+rest,73.5
work+rest,109.71
work+rest,90.43
rest,80.63
rest,45.9
work,120.0
work,114.0
work+rest,81.6
work+rest,83.0
work+rest,113.0
work+rest,81.2
work+rest,59.2
work+rest,126.0
work+rest,99.5
work+rest,99.0
work+rest,73.5
work+rest,85.0
rest,87.33
rest,75.1
work+rest,59.0
work+rest,122.0
work+rest,120.0
work+rest,162.0
work+rest,83.0
work+rest,152.0
work+rest,114.0
work+rest,127.0
work+rest,69.83
work+rest,102.93
work+rest,65.1
work+rest,96.26
work+rest,124.74
work+rest,89.0
work+rest,104.0
rest,59.2
rest,138.29
rest,59.2
rest,125.71
work+rest,66.6
work+rest,116.0
work+rest,95.4
work+rest,100.93
work+rest,66.6
work+rest,74.93
work+rest,58.98
work+rest,66.6
work+rest,58.93
rest,103.22
rest,42.5
rest,68.5
rest,55.64
work+rest,26.0
work+rest,64.0
work+rest,64.0
work+rest,74.0
work+rest,26.0
work+rest,26.0
work+rest,90.0
work+rest,26.0
work+rest,99.0
work+rest,90.0
work+rest,90.0
work+rest,79.0
work+rest,89.0
work+rest,72.0
work+rest,89.0
work+rest,59.02
work+rest,79.5
work+rest,74.93
work+rest,89.14
work+rest,53.69
work+rest,114.48
rest,73.98
rest,99.5
rest,99.5
rest,59.2
rest,65.64
work,89.0
work,79.0
work,74.0
work+rest,84.71
work+rest,75.43
work+rest,77.73
work+rest,74.0
work+rest,80.63
work,129.0
rest,140.63
rest,73.5
work,108.65
work,75.65
work,108.85
work,75.65
work,75.65
work,114.0
work,56.98
work+rest,74.8
work,89.0
work,114.0
work+rest,87.86
rest,130.5
rest,64.0
work,112.0
work,75.5
work,89.0
work,80.1
work,97.2
work+rest,76.3
work+rest,74.7
work+rest,55.43
work+rest,48.54
rest,83.8
rest,43.93
work,129.0
work,80.1
work,80.0
work,173.0
work,80.0
work,89.0
work,108.5
work,136.5
work,83.0
work,96.5
work,142.5
work+rest,95.0
work+rest,89.0
work+rest,89.0
work+rest,109.0
work+rest,89.06
work+rest,72.14
work+rest,90.49
work+rest,53.68
rest,85.5
work+rest,89.06
work,80.08
work+rest,89.0
work+rest,114.0
work+rest,119.0
work+rest,104.72
work+rest,73.35
work+rest,74.0
work+rest,79.0
work+rest,79.0
work+rest,94.0
work+rest,116.0
work+rest,82.8
work+rest,73.5
work+rest,128.42
work+rest,55.09
work+rest,93.86
rest,69.13
work+rest,122.0
weekend,88.4
weekend,94.5
work+rest,78.6
work+rest,85.08
work+rest,55.43
work+rest,93.43
work+rest,36.13
work+rest,55.43
work+rest,66.29
work+rest,90.74
work+rest,66.29
work+rest,38.25
work+rest,106.31
package,74.2
rest,93.2
rest,83.67
rest,42.23
weekend,68.53
work+rest,86.1
work+rest,63.14
work+rest,74.6
work+rest,60.5
work+rest,69.5
work+rest,55.44
work+rest,44.5
work+rest,55.44
work+rest,55.44
work+rest,55.44
work+rest,99.5
work+rest,108.09
work+rest,68.0
work+rest,78.1
work+rest,70.5
package,76.5
work+rest,66.8
rest,39.24
work,48.78
work+rest,62.0
work+rest,54.4
work+rest,56.59
work+rest,59.03
work,62.0
work+rest,148.12
work+rest,44.5
work+rest,54.4
work+rest,44.5
rest,81.45
rest,81.75
rest,81.45
rest,48.8
rest,80.1
work,106.0
work,104.0
work,90.1
work,55.5
work,58.5
work,58.5
work,73.0
work,55.8
work,58.5
work,58.5
work,73.0
work,73.0
work,67.5
work,13.0
work+rest,64.33
work+rest,79.83
work+rest,100.33
work+rest,44.5
work+rest,71.93
work+rest,52.73
work+rest,58.57
work+rest,48.0
work+rest,62.43
work+rest,52.73
work+rest,44.27
work+rest,58.57
rest,54.4
work,120.0
work,68.4
work,118.5
work,87.0
work,48.3
work,93.0
work+rest,65.0
work+rest,56.0
work+rest,65.0
work+rest,66.0
work+rest,86.0
work+rest,74.4
work+rest,74.23
work+rest,103.0
work+rest,82.0
work+rest,77.0
work+rest,69.93
work+rest,43.93
work+rest,57.43
work+rest,36.74
work+rest,63.08
work+rest,47.0
work+rest,50.4
work+rest,55.43
work,76.0
work,56.0
work,78.0
work+rest,117.0
work+rest,106.0
work+rest,47.0
work+rest,56.0
work+rest,106.0
work+rest,44.5
work+rest,77.0
work+rest,50.4
work+rest,44.5
work+rest,59.4
work+rest,55.43
work+rest,44.5
work+rest,42.23
work+rest,72.0
rest,60.9
rest,67.25
rest,63.9
work,74.0
work,36.05
work,36.05
work,36.05
work,36.05
work,42.3
work,90.0
work,67.0
work,110.0
work,36.05
work,36.05
work+rest,58.0
work+rest,58.0
work+rest,38.07
work+rest,40.07
work+rest,38.07
work+rest,81.6
work+rest,59.29
work+rest,38.07
work+rest,40.07
work+rest,59.4
work+rest,77.0
work+rest,74.14
work+rest,116.0
work+rest,86.0
work+rest,50.4
work+rest,40.96
work+rest,44.8
work+rest,93.43
work+rest,47.33
work+rest,83.05
work+rest,87.43
work+rest,68.16
work+rest,66.0
work+rest,56.0
work+rest,136.71
work+rest,51.3
weekend,92.6
weekend,47.0
weekend,56.0
weekend,56.0
work+rest,117.0
work+rest,122.0
work+rest,63.66
work+rest,68.43
rest,60.4
rest,78.2
rest,44.5
rest,44.5
rest,44.5
rest,44.5
rest,44.5
rest,44.5
rest,44.5
rest,44.5
rest,44.5
rest,44.5
rest,44.5
rest,44.5
work+rest,41.25
work+rest,40.05
work+rest,117.0
rest,107.43
work+rest,57.67
work+rest,63.47
weekend,60.3
work+rest,61.5
work+rest,88.0
weekend,56.95
work+rest,67.0
work+rest,54.5
work+rest,67.0
work+rest,54.72
work+rest,83.6
work+rest,73.0
rest,86.0
rest,86.0
rest,86.0
rest,86.0
rest,65.45
rest,71.67
work,37.0
work,37.0
work,37.0
work,52.2
work,43.12
work,66.0
work,106.0
work,56.0
work,62.8
work,87.0
work+rest,96.67
work+rest,118.0
work+rest,98.4
work+rest,43.3
work,58.0
work,58.0
work,58.0
work,58.0
work,58.0
work,66.3
work,47.0
work,67.0
work,49.01
work,64.29
work,47.0
work+rest,41.6
work+rest,55.43
work+rest,48.74
work+rest,55.43
work+rest,68.86
work+rest,67.0
work+rest,68.43
work,47.0
work,40.0
work,67.0
work,67.0
work,47.0
work,87.0
work,67.5
work,73.67
work,50.0
work,50.0
work,73.66
work,50.0
work,56.0
work,48.0
work,45.0
work,50.0
work,67.0
work,71.0
work,45.0
work,50.0
work,66.0
work,45.0
work,71.0
work+rest,85.0
work+rest,41.37
work+rest,53.37
work+rest,44.5
work+rest,48.57
work+rest,77.43
rest,123.56
rest,62.47
work,58.0
work,48.0
work,67.0
work,56.0
work,56.0
work,42.0
work,67.5
work,89.0
work,50.0
work,50.0
work,56.0
work+rest,92.0
work+rest,92.0
work+rest,92.0
work+rest,92.0
work+rest,92.0
work+rest,92.0
work+rest,43.12
work+rest,92.0
work+rest,92.0
work+rest,104.67
work+rest,113.33
work,50.0
work,50.0
work+rest,67.0
work+rest,72.8
work+rest,92.0
work+rest,92.0
work+rest,92.0
work+rest,92.0
work+rest,92.0
work+rest,92.0
work+rest,92.0
work+rest,92.0
work+rest,92.0
work+rest,92.0
work+rest,92.0
work+rest,92.0
work+rest,92.0
work+rest,54.02
work+rest,63.33
work+rest,83.33
work+rest,92.0
work+rest,92.0
work+rest,92.0
work+rest,43.12
work+rest,78.8
work+rest,55.73
work+rest,44.5
work+rest,92.0
work+rest,92.0
work+rest,92.0
work+rest,92.0
work+rest,83.0
work+rest,67.0
work+rest,77.0
work+rest,71.5
work+rest,70.4
work+rest,73.68
work+rest,82.0
work,56.0
work,45.0
work,45.0
work,60.3
work,67.5
work+rest,61.5
work+rest,107.5
work+rest,101.5
work+rest,76.35
work+rest,49.2
work+rest,82.35
work+rest,111.5
work+rest,67.5
work+rest,117.0
work+rest,77.5
work+rest,102.5
work+rest,101.5
work+rest,101.5
work+rest,61.35
work+rest,61.35
work+rest,49.2
work+rest,90.0
work+rest,36.05
work+rest,36.05
work+rest,36.05
work+rest,36.05
work+rest,36.05
work+rest,36.05
work+rest,36.05
work+rest,36.05
work+rest,36.05
work+rest,36.05
work+rest,4.0
work+rest,36.05
work+rest,36.05
work+rest,36.05
work+rest,98.0
rest,79.22
rest,106.0
weekend,50.4
weekend,66.0
weekend,50.4
weekend,46.5
weekend,50.4
weekend,66.0
weekend,56.0
weekend,82.0
weekend,50.4
weekend,37.6
weekend,56.4
weekend,67.0
weekend,56.4
work+rest,42.3
work+rest,50.4
work+rest,56.0
work+rest,50.4
work+rest,42.3
work+rest,56.52
work+rest,58.24
work+rest,69.85
work+rest,92.71
weekend,48.0
weekend,53.0
weekend,48.0
work+rest,37.0
work+rest,56.0
work+rest,48.0
work+rest,61.28
work+rest,79.0
package,74.28
work,47.0
work,50.4
work,56.0
work,8.0
work,56.0
work,47.0
work,117.0
work+rest,107.43
rest,73.38
work,117.0
work,37.6
work,42.3
work,56.0
work,37.6
work,56.0
work,42.3
rest,64.5
work,43.0
work+rest,111.5
work+rest,33.3
work,73.0
work,44.5
work,44.5
work,98.4
work+rest,70.0
work+rest,75.0
work+rest,57.83
work+rest,68.57
work,67.0
work+rest,81.5
work+rest,54.77
rest,45.56
weekend,59.4
work+rest,108.0
work+rest,56.0
work+rest,56.0
work+rest,65.0
work+rest,42.5
work+rest,50.05
work+rest,86.5
work+rest,67.92
work+rest,43.93
work+rest,45.0
work+rest,55.14
work+rest,38.25
rest,55.0
package,81.34
weekend,40.5
weekend,40.5
weekend,37.0
work+rest,56.0
work+rest,37.0
work+rest,37.0
weekend,68.4
work+rest,39.0
work+rest,86.0
work+rest,62.0
work+rest,92.0
work+rest,40.23
work+rest,76.8
work+rest,76.8
work+rest,76.8
work+rest,58.4
work+rest,76.8
work+rest,76.8
work+rest,76.8
work+rest,76.8
work+rest,76.8
work+rest,56.0
work+rest,76.8
work+rest,76.8
work+rest,76.8
work+rest,76.8
work+rest,76.8
work+rest,76.8
work+rest,76.8
work+rest,76.8
work+rest,76.8
work+rest,57.0
work+rest,76.8
work+rest,76.8
work+rest,76.8
work+rest,58.4
work+rest,76.8
work+rest,79.63
work+rest,37.56
package,36.9
rest,70.0
rest,62.0
rest,67.56
work,56.0
work,56.0
work,66.0
work,75.0
work,47.0
work,67.15
work,88.67
work,95.0
work+rest,113.33
work+rest,36.0
rest,54.4
rest,36.0
rest,42.3
work,37.0
work,8.0
work,95.0
work,70.0
work,70.0
work,60.0
work,34.65
work,56.0
work,41.98
work,40.05
work,61.0
work+rest,66.0
work+rest,34.65
work+rest,45.55
work+rest,55.0
work+rest,59.4
work+rest,86.0
work+rest,66.43
work+rest,47.0
work+rest,112.29
work+rest,55.0
work+rest,70.0
work,59.4
work+rest,40.5
work+rest,61.6
work+rest,42.5
work+rest,82.0
work+rest,81.0
work+rest,60.0
work+rest,43.93
work+rest,42.5
work+rest,36.0
work+rest,60.0
work+rest,36.0
work+rest,55.0
work+rest,40.5
work+rest,50.4
work+rest,40.5
work+rest,55.0
work+rest,36.0
work+rest,55.0
work+rest,55.0
work+rest,81.5
work+rest,56.4
work+rest,42.5
work+rest,55.43
work+rest,70.31
work,104.67
work,76.0
work,76.0
work,76.0
work,56.0
work,66.0
work,82.0
work+rest,56.0
work,77.0
work,50.4
work,73.0
work,72.0
work,56.0
work,56.0
work,56.0
work,64.0
work,66.0
work,56.0
work+rest,70.0
work+rest,34.65
work+rest,58.0
work+rest,34.65
work+rest,44.5
work+rest,44.5
work+rest,38.92
work+rest,119.43
work+rest,47.0
work+rest,56.0
work+rest,56.0
work+rest,56.0
work+rest,47.0
work+rest,106.0
work+rest,99.5
rest,52.51
rest,49.8
work,73.0
work,96.0
work+rest,47.0
work+rest,56.0
work,106.0
work,66.3
work+rest,45.0
work,39.0
work,47.0
work,47.0
work,39.0
work,39.0
work,39.0
work,47.0
work,47.0
work,47.0
work,39.0
work,39.0
work,47.0
work,47.0
work,39.0
work,39.0
work,47.0
work,47.0
work,39.0
work,39.0
work,66.0
work,47.0
work,47.0
work,47.0
work,39.0
work,39.0
work,39.0
work,66.0
work,47.0
work,47.0
work,47.0
work,39.0
work,39.0
work,47.0
work,47.0
work,47.0
work,39.0
work,39.0
work,39.0
work+rest,65.0
work+rest,76.0
work+rest,45.0
work+rest,66.0
work+rest,54.0
work+rest,45.0
work+rest,42.05
work+rest,47.0
work+rest,52.0
work+rest,65.0
work+rest,96.67
work+rest,76.0
work+rest,76.0
work+rest,42.5
rest,34.56
rest,63.82
work,66.0
work,47.0
work,47.0
work,39.0
work,39.0
work,39.0
work,67.0
work+rest,106.0
work+rest,36.0
work+rest,44.8
work+rest,69.93
work+rest,47.0
package,75.0
weekend,54.0
work+rest,48.6
work+rest,48.6
work+rest,66.0
rest,36.0
rest,52.2
rest,36.0
rest,36.0
rest,36.0
rest,36.0
rest,36.0
work,43.2
work,45.0
work,66.0
work,48.0
work,45.0
work,36.0
work,49.2
work,72.5
work,48.0
work,58.0
work,72.5
work,39.0
work,56.0
work,77.0
work+rest,70.2
work+rest,49.01
work,48.0
work,48.0
work,77.4
work,48.0
work+rest,63.76
work+rest,69.76
work+rest,63.76
work+rest,65.19
work,48.0
work,39.0
work,48.0
work,39.0
work,35.1
work,41.1
work,48.0
work,48.0
work,48.0
work,42.0
work,48.0
work,36.0
work+rest,36.0
rest,56.02
work+rest,36.0
work,76.0
work,48.0
work,56.0
work,48.0
work,36.0
work,36.0
work,56.0
work,42.0
work,42.0
work,76.0
work+rest,54.0
work,36.0
work,72.0
work+rest,48.0
work+rest,41.45
work+rest,47.45
work+rest,36.0
work+rest,47.12
work+rest,54.0
work+rest,45.66
work+rest,36.0
work+rest,37.4
rest,49.74
work,50.4
work,36.0
work,36.0
work,36.0
work,36.0
work,36.0
work,36.0
work,36.0
work,56.0
work,72.0
work,44.5
work,49.0
work,36.0
work,48.0
work,49.0
work,36.0
work,36.0
work,36.0
work,36.0
work,58.0
work,36.0
work,42.0
work,36.0
work,36.0
work,36.0
work,36.0
work,36.0
work,36.0
work,36.0
work,44.5
work,36.0
work,37.0
work,36.0
work,38.81
work,36.0
work,39.2
work,36.0
work,36.0
work,36.0
work,36.0
work,49.0
work,36.0
work,36.0
work,36.0
work,36.0
work,36.0
work,36.0
work,36.0
work,36.0
work,36.0
work,88.0
work+rest,46.0
work+rest,114.0
work+rest,58.0
work+rest,36.0
work+rest,36.0
work+rest,48.0
work+rest,36.0
work+rest,69.0
work+rest,71.0
work+rest,34.43
work+rest,34.43
work+rest,51.84
work+rest,46.65
work+rest,37.29
work+rest,47.6
work+rest,34.97
work+rest,46.76
weekend,25.0
weekend,49.0
weekend,39.0
weekend,55.0
weekend,44.1
weekend,25.0
work+rest,55.04
package,36.0
package,56.16
work+rest,61.87
work+rest,24.8
work+rest,46.0
work+rest,48.0
work+rest,50.5
work+rest,29.0
work+rest,29.0
work+rest,69.43
rest,40.0
rest,40.0
rest,40.0
rest,40.0
rest,40.0
rest,40.0
rest,40.0
work,46.0
work,58.0
work,42.0
work,46.0
work,48.0
work,40.0
work,43.2
work,48.0
work,43.2
work,33.3
work,41.4
work,26.1
work,35.0
work,47.6
work,22.5
work+rest,48.9
work,43.2
rest,40.0
rest,48.0
rest,48.0
rest,48.0
rest,40.0
rest,48.0
rest,40.0
rest,40.0
work,35.0
work,59.0
work,36.0
work,44.1
work+rest,24.79
rest,48.0
rest,40.0
rest,42.55
work,35.0
work,40.0
work,40.0
work+rest,105.5
work+rest,111.5
rest,36.0
rest,54.99
rest,43.2
work,44.1
work,36.0
work,70.0
work,93.0
work,26.1
work,54.4
work,57.0
work,77.3
work+rest,24.8
work+rest,62.5
work+rest,62.5
rest,40.0
rest,52.2
rest,36.0
rest,36.0
rest,36.0
rest,40.0
rest,52.2
work,52.4
work,30.0
work,32.62
work,40.5
work,49.0
work,32.62
work,40.5
work,78.0
work+rest,104.0
work+rest,94.0
work+rest,62.16
work+rest,56.16
work+rest,60.3
work+rest,38.47
rest,40.0
rest,40.0
rest,40.0
rest,66.0
rest,36.0
rest,36.0
rest,32.4
rest,36.0
rest,36.0
rest,40.0
rest,40.0
rest,36.0
rest,42.0
rest,36.0
rest,40.0
rest,40.0
rest,36.0
rest,40.0
rest,40.0
rest,36.0
rest,36.75
rest,30.0
rest,66.0
rest,54.88
weekend,79.0
weekend,94.0
weekend,79.0
work+rest,54.0
work+rest,74.0
work+rest,71.33
work+rest,48.0
work+rest,43.2
work+rest,36.0
work+rest,48.0
work+rest,72.29
work+rest,36.0
work+rest,43.2
work+rest,36.0
rest,63.92
weekend,49.0
weekend,55.0
weekend,40.0
work+rest,108.0
weekend,35.0
weekend,48.0
work+rest,88.0
work+rest,35.0
work+rest,77.23
work+rest,36.0
work+rest,36.0
work+rest,56.16
work+rest,56.16
work+rest,52.2
work+rest,48.0
work+rest,61.2
work,55.04
work,58.0
work,40.0
work,40.0
work,40.0
work,47.7
work,40.0
work,73.2
work,79.0
work,37.0
work,40.0
work,40.0
work,40.5
work,40.0
work,36.0
work,40.0
work,53.0
work,53.0
work,27.9
work,73.0
work,40.0
work,48.0
work,85.5
work,53.0
work,48.0
work,36.0
work,40.0
work,40.0
work,40.0
work,53.0
work,40.0
work,43.2
work,27.9
work,40.0
work,40.0
work,40.0
work,53.0
work,53.0
work,59.0
work,63.0
work+rest,66.64
work+rest,49.59
work,36.0
work,53.0
work,68.0
work,40.0
work,40.0
work,36.0
work,40.0
work,40.0
work,40.0
work,40.0
work,40.0
work,52.2
work,40.0
work,66.0
work,40.0
work,40.0
work,40.0
work,40.0
work,36.0
work,40.0
work,40.0
work,40.0
work,40.0
work,68.0
work,78.0
work,40.0
work,40.0
work,104.0
work,78.0
work,48.0
work,40.0
work+rest,77.1
work+rest,36.0
work+rest,52.2
work+rest,52.2
work+rest,43.2
work,36.0
work,43.2
work,78.0
work,52.2
work,78.0
work,78.0
work,65.25
work,51.0
work,58.2
work+rest,40.93
work+rest,63.47
work+rest,67.99
work+rest,62.83
rest,55.1
weekend,58.0
work+rest,72.5
package,65.23
rest,45.64
work+rest,29.16
work+rest,39.0
work+rest,48.0
work+rest,48.0
work+rest,47.4
work+rest,32.4
work+rest,76.0
rest,34.51
rest,32.4
work,54.0
work,28.1
rest,61.2
work,36.0
work,4.0
work+rest,69.0
work+rest,69.0
work+rest,69.0
work+rest,73.0
work+rest,69.0
work+rest,69.0
work+rest,69.0
work+rest,69.0
work+rest,49.0
work+rest,69.0
work+rest,69.0
work+rest,69.0
work+rest,71.0
work+rest,69.0
work+rest,18.5
work+rest,69.0
work+rest,69.0
work+rest,69.0
work+rest,69.0
work+rest,69.0
work+rest,69.0
work+rest,69.0
work+rest,69.0
work+rest,73.0
work+rest,69.0
work+rest,69.0
work+rest,69.0
work+rest,26.33
work,47.12
work,26.1
work,31.0
work,86.0
work+rest,98.0
work+rest,77.6
work+rest,32.4
work+rest,77.6
rest,66.32
work,64.0
work,64.0
work,64.0
work,64.0
work,32.4
work,32.4
work,64.0
work,64.0
work,48.0
work,36.45
work,32.4
work,32.4
work,64.0
work,64.0
work,64.0
work,58.32
work,32.4
work,32.4
work,64.0
work,64.0
work,64.0
work,37.0
work,64.0
work,64.0
work,64.0
work,32.4
work,32.4
work,32.4
work,29.16
work,64.0
work,64.0
work,64.0
work,64.0
work,32.4
work,64.0
work,48.0
work,64.0
work+rest,66.0
work+rest,22.5
work,32.0
work,32.0
work,32.0
work,32.0
work,32.0
work,32.0
work,32.0
work,32.0
work,32.0
work,32.0
work,44.0
work,32.0
work,32.0
work,56.0
work,32.0
work,32.0
work,32.0
work,32.0
work,32.0
work,32.0
work,32.0
work,32.0
work,73.5
work,56.0
work,54.05
work,73.5
work,32.0
work,32.0
work,32.0
work,32.0
work,32.0
work,32.0
work,32.0
work,32.0
work,44.0
work,32.0
work,32.0
work,32.0
work,76.0
work,56.0
work,32.0
work,32.0
work,67.5
work,32.0
work,32.0
work,32.0
work,147.1
work,32.0
work,44.0
work+rest,26.0
work+rest,68.53
work+rest,58.0
work+rest,32.4
work+rest,25.0
work+rest,58.0
work,38.4
work,41.4
work,49.4
work,32.4
work,46.4
work,36.0
work,36.0
work,36.0
work,36.0
work,36.0
work,36.0
work,46.4
work,64.0
work,36.0
rest,46.5
work,26.1
work,48.0
work,46.4
work,108.15
work,36.45
work+rest,29.16
work+rest,32.1
work+rest,32.4
work+rest,98.0
work+rest,32.4
work+rest,29.16
work+rest,83.6
work+rest,32.4
rest,66.0
work,32.4
work+rest,50.4
work+rest,29.16
work,61.2
work,61.2
work,61.2
work,61.2
rest,68.2
work,61.2
work,46.4
work,46.4
work,55.95
work+rest,33.3
work+rest,87.53
work+rest,49.5
rest,30.0
work,50.4
work,41.4
work,32.4
work,40.5
work,41.4
work+rest,47.6
work+rest,84.0
work+rest,92.1
work+rest,58.0
work+rest,52.4
work+rest,49.4
work+rest,58.0
work+rest,52.4
rest,35.7
work+rest,64.0
work+rest,64.0
work+rest,64.0
work+rest,64.0
work+rest,64.0
work+rest,52.0
work+rest,39.1
work+rest,64.0
work+rest,64.0
work+rest,64.0
work+rest,64.0
work+rest,64.0
work+rest,26.0
work+rest,64.0
work+rest,64.0
work+rest,86.4
work+rest,52.0
work+rest,52.0
work+rest,64.0
work+rest,64.0
work+rest,64.0
work+rest,64.0
work+rest,64.0
work+rest,64.0
work+rest,64.0
work+rest,52.0
work+rest,64.0
work+rest,64.0
work+rest,64.0
work+rest,64.0
work+rest,52.0
work+rest,48.4
work+rest,68.45
work+rest,58.0
work+rest,78.0
work+rest,68.0
work+rest,68.0
work+rest,68.0
work+rest,68.0
work+rest,70.0
work+rest,70.0
work+rest,68.0
work+rest,68.0
work+rest,36.45
work+rest,68.45
work+rest,36.0
work+rest,68.0
work+rest,68.0
work+rest,68.0
work+rest,70.0
work+rest,70.0
work+rest,70.0
work+rest,68.0
work+rest,68.0
work+rest,68.0
work+rest,70.0
work+rest,70.0
work+rest,70.0
work+rest,68.0
work+rest,68.0
work+rest,68.0
work+rest,68.0
work+rest,68.0
work+rest,72.5
work+rest,68.0
work+rest,68.0
work+rest,68.0
work+rest,26.1
work+rest,70.0
work+rest,70.0
work+rest,68.0
work+rest,68.0
work+rest,68.0
work+rest,68.0
work+rest,68.0
work+rest,55.92
work+rest,68.45
work+rest,68.45
work+rest,68.0
work+rest,68.0
work+rest,68.0
work+rest,68.0
work+rest,68.0
work+rest,68.0
work+rest,68.0
work+rest,70.0
work+rest,70.0
work+rest,70.0
work+rest,70.0
work+rest,70.0
work+rest,22.5
work+rest,68.0
work+rest,68.0
work+rest,68.0
work+rest,68.0
work+rest,68.0
work+rest,68.0
work+rest,68.0
work+rest,68.0
work+rest,70.0
work+rest,70.0
work+rest,70.0
work+rest,70.0
work+rest,68.0
work+rest,68.0
work+rest,109.0
work+rest,68.0
work+rest,68.0
work+rest,68.0
work+rest,68.0
work+rest,70.0
work+rest,70.0
work+rest,68.0
work+rest,68.0
work+rest,68.0
work+rest,70.0
work+rest,70.0
work+rest,70.0
work+rest,68.0
work+rest,91.8
work+rest,68.0
work+rest,36.45
weekend,63.72
work+rest,41.4
work+rest,41.4
work+rest,40.5
work+rest,40.5
work+rest,40.5
work+rest,40.5
work+rest,40.5
work+rest,41.4
work+rest,40.5
work+rest,40.5
work+rest,40.5
work+rest,40.5
work+rest,41.4
work+rest,65.7
weekend,45.0
work+rest,39.96
work+rest,44.49
work+rest,44.49
