previous_cancellations_group,adr
0 cancellations,199.0
0 cancellations,112.5
0 cancellations,194.0
0 cancellations,149.4
0 cancellations,155.77
0 cancellations,131.7
0 cancellations,174.71
0 cancellations,101.65
0 cancellations,206.0
0 cancellations,134.0
0 cancellations,201.5
0 cancellations,134.0
0 cancellations,138.79
0 cancellations,122.0
0 cancellations,113.47
0 cancellations,99.5
0 cancellations,153.0
0 cancellations,233.0
0 cancellations,153.0
0 cancellations,192.0
0 cancellations,132.6
0 cancellations,171.9
0 cancellations,154.0
0 cancellations,172.0
0 cancellations,191.0
0 cancellations,148.25
0 cancellations,164.0
0 cancellations,231.6
0 cancellations,261.4
0 cancellations,199.4
0 cancellations,209.6
0 cancellations,199.4
0 cancellations,150.83
0 cancellations,129.27
0 cancellations,129.27
0 cancellations,133.76
0 cancellations,197.7
0 cancellations,196.0
0 cancellations,164.0
0 cancellations,154.0
0 cancellations,219.33
0 cancellations,200.8
0 cancellations,130.2
0 cancellations,189.67
0 cancellations,186.13
0 cancellations,158.38
0 cancellations,166.0
0 cancellations,149.0
0 cancellations,206.6
0 cancellations,120.6
0 cancellations,112.5
0 cancellations,193.0
0 cancellations,96.3
0 cancellations,137.7
0 cancellations,112.0
0 cancellations,116.85
0 cancellations,173.5
0 cancellations,173.5
0 cancellations,129.15
0 cancellations,192.2
0 cancellations,202.77
0 cancellations,111.27
0 cancellations,211.0
0 cancellations,153.0
0 cancellations,154.0
0 cancellations,134.0
0 cancellations,157.67
0 cancellations,133.0
0 cancellations,112.34
0 cancellations,124.5
0 cancellations,107.0
0 cancellations,133.0
0 cancellations,191.0
0 cancellations,172.6
0 cancellations,79.5
0 cancellations,120.27
0 cancellations,118.29
0 cancellations,75.53
0 cancellations,8.0
0 cancellations,8.0
0 cancellations,90.39
0 cancellations,155.86
0 cancellations,118.29
0 cancellations,115.0
0 cancellations,110.7
0 cancellations,110.7
0 cancellations,120.38
0 cancellations,195.0
0 cancellations,120.6
0 cancellations,176.0
0 cancellations,120.6
0 cancellations,112.05
0 cancellations,180.55
0 cancellations,179.0
0 cancellations,181.0
0 cancellations,122.0
0 cancellations,195.0
0 cancellations,184.0
0 cancellations,152.0
0 cancellations,127.67
0 cancellations,127.67
0 cancellations,114.13
0 cancellations,113.7
0 cancellations,120.6
0 cancellations,165.0
0 cancellations,120.6
0 cancellations,164.0
0 cancellations,208.0
0 cancellations,166.5
0 cancellations,101.16
0 cancellations,130.6
0 cancellations,145.0
0 cancellations,158.0
0 cancellations,109.83
0 cancellations,141.67
0 cancellations,175.0
0 cancellations,98.63
0 cancellations,166.14
0 cancellations,150.71
0 cancellations,97.74
0 cancellations,189.86
0 cancellations,97.5
0 cancellations,123.11
0 cancellations,104.8
0 cancellations,164.0
0 cancellations,134.0
0 cancellations,146.0
0 cancellations,103.18
0 cancellations,103.18
0 cancellations,164.0
0 cancellations,142.5
0 cancellations,77.5
0 cancellations,135.2
0 cancellations,149.0
0 cancellations,140.4
0 cancellations,112.0
0 cancellations,173.25
0 cancellations,121.5
0 cancellations,122.86
0 cancellations,130.9
0 cancellations,146.0
0 cancellations,154.0
0 cancellations,103.5
0 cancellations,103.5
0 cancellations,129.33
0 cancellations,115.2
0 cancellations,71.72
0 cancellations,106.8
0 cancellations,71.69
0 cancellations,136.2
0 cancellations,112.33
0 cancellations,112.33
0 cancellations,157.67
0 cancellations,165.0
0 cancellations,113.43
0 cancellations,161.29
0 cancellations,167.86
0 cancellations,103.07
0 cancellations,161.29
0 cancellations,96.3
0 cancellations,92.86
0 cancellations,128.0
0 cancellations,115.2
0 cancellations,80.55
0 cancellations,120.33
0 cancellations,126.67
0 cancellations,130.33
0 cancellations,75.46
0 cancellations,96.33
0 cancellations,117.83
0 cancellations,120.33
0 cancellations,98.0
0 cancellations,155.5
0 cancellations,122.6
0 cancellations,105.5
0 cancellations,101.44
0 cancellations,160.0
0 cancellations,120.5
0 cancellations,126.29
0 cancellations,87.75
0 cancellations,113.55
0 cancellations,123.0
0 cancellations,98.0
0 cancellations,151.0
0 cancellations,134.67
0 cancellations,153.0
0 cancellations,137.67
0 cancellations,111.0
0 cancellations,123.0
0 cancellations,119.0
0 cancellations,155.0
0 cancellations,109.0
0 cancellations,158.0
0 cancellations,128.0
0 cancellations,113.0
0 cancellations,113.0
0 cancellations,93.12
0 cancellations,128.0
0 cancellations,93.12
0 cancellations,110.7
0 cancellations,101.03
0 cancellations,120.71
0 cancellations,82.72
0 cancellations,131.0
0 cancellations,120.71
0 cancellations,110.71
0 cancellations,136.0
0 cancellations,186.0
0 cancellations,114.19
0 cancellations,186.0
0 cancellations,86.95
0 cancellations,113.0
0 cancellations,82.88
0 cancellations,134.0
0 cancellations,155.0
0 cancellations,146.0
0 cancellations,155.0
0 cancellations,154.25
0 cancellations,71.69
0 cancellations,71.69
0 cancellations,150.71
0 cancellations,57.0
0 cancellations,153.0
0 cancellations,153.0
0 cancellations,131.4
0 cancellations,90.4
0 cancellations,88.2
0 cancellations,88.2
0 cancellations,65.5
0 cancellations,88.2
0 cancellations,211.0
0 cancellations,80.0
0 cancellations,88.2
0 cancellations,88.2
0 cancellations,88.2
0 cancellations,109.5
0 cancellations,144.9
0 cancellations,79.5
0 cancellations,124.5
0 cancellations,123.0
0 cancellations,113.0
0 cancellations,123.0
0 cancellations,166.0
0 cancellations,79.5
0 cancellations,79.5
0 cancellations,79.5
0 cancellations,91.46
0 cancellations,153.0
0 cancellations,62.48
0 cancellations,124.1
0 cancellations,117.9
0 cancellations,143.0
0 cancellations,131.0
0 cancellations,128.0
0 cancellations,167.0
0 cancellations,153.0
0 cancellations,172.0
0 cancellations,123.0
0 cancellations,146.0
0 cancellations,79.5
0 cancellations,116.8
0 cancellations,155.0
0 cancellations,79.5
0 cancellations,135.0
0 cancellations,116.8
0 cancellations,176.0
0 cancellations,151.25
0 cancellations,168.0
0 cancellations,123.0
0 cancellations,151.88
0 cancellations,153.0
0 cancellations,104.8
0 cancellations,183.0
0 cancellations,120.0
0 cancellations,97.5
0 cancellations,143.5
0 cancellations,163.0
0 cancellations,123.0
0 cancellations,171.0
0 cancellations,171.0
0 cancellations,143.0
0 cancellations,156.0
0 cancellations,139.5
0 cancellations,113.0
0 cancellations,154.14
0 cancellations,98.0
0 cancellations,113.0
0 cancellations,107.5
0 cancellations,124.8
0 cancellations,153.0
0 cancellations,131.0
0 cancellations,111.5
0 cancellations,98.0
0 cancellations,123.0
0 cancellations,153.0
0 cancellations,123.0
0 cancellations,197.0
0 cancellations,97.5
0 cancellations,97.5
0 cancellations,87.75
0 cancellations,83.7
0 cancellations,91.77
0 cancellations,128.0
0 cancellations,98.0
0 cancellations,71.69
0 cancellations,114.5
0 cancellations,149.0
0 cancellations,123.0
0 cancellations,117.8
0 cancellations,98.0
0 cancellations,198.0
0 cancellations,124.8
0 cancellations,98.0
0 cancellations,89.0
0 cancellations,128.0
0 cancellations,146.0
0 cancellations,131.0
0 cancellations,98.0
0 cancellations,161.0
0 cancellations,79.5
0 cancellations,126.29
0 cancellations,105.5
0 cancellations,208.14
0 cancellations,103.85
0 cancellations,79.5
0 cancellations,113.0
0 cancellations,163.0
0 cancellations,107.5
0 cancellations,97.5
0 cancellations,113.0
0 cancellations,66.15
0 cancellations,99.8
0 cancellations,111.96
0 cancellations,139.18
0 cancellations,83.15
0 cancellations,77.6
0 cancellations,144.9
0 cancellations,161.0
0 cancellations,131.0
0 cancellations,131.0
0 cancellations,188.0
0 cancellations,64.29
0 cancellations,98.0
0 cancellations,123.0
0 cancellations,117.29
0 cancellations,98.0
0 cancellations,75.96
0 cancellations,83.5
0 cancellations,131.0
0 cancellations,84.47
0 cancellations,84.47
0 cancellations,84.47
0 cancellations,156.0
0 cancellations,98.0
0 cancellations,117.9
0 cancellations,98.0
0 cancellations,101.53
0 cancellations,97.54
0 cancellations,91.5
0 cancellations,113.0
0 cancellations,58.95
0 cancellations,133.0
0 cancellations,76.5
0 cancellations,146.0
0 cancellations,146.0
0 cancellations,80.0
0 cancellations,68.5
0 cancellations,146.0
0 cancellations,124.8
0 cancellations,131.0
0 cancellations,146.0
0 cancellations,134.0
0 cancellations,86.69
0 cancellations,124.4
0 cancellations,65.7
0 cancellations,77.7
0 cancellations,59.0
0 cancellations,76.5
0 cancellations,82.0
0 cancellations,92.67
0 cancellations,82.0
0 cancellations,115.4
0 cancellations,158.4
0 cancellations,108.0
0 cancellations,87.05
0 cancellations,70.98
0 cancellations,119.7
0 cancellations,73.8
0 cancellations,87.05
0 cancellations,87.05
0 cancellations,82.44
0 cancellations,153.0
0 cancellations,57.54
0 cancellations,120.43
0 cancellations,131.0
0 cancellations,75.46
0 cancellations,82.0
0 cancellations,75.46
0 cancellations,208.0
0 cancellations,106.25
0 cancellations,70.48
0 cancellations,85.0
0 cancellations,83.5
0 cancellations,48.88
0 cancellations,73.5
0 cancellations,101.5
0 cancellations,133.0
0 cancellations,87.05
0 cancellations,118.2
0 cancellations,66.15
0 cancellations,50.15
0 cancellations,112.42
0 cancellations,131.0
0 cancellations,68.5
0 cancellations,104.8
0 cancellations,117.9
0 cancellations,134.0
0 cancellations,113.0
0 cancellations,138.5
0 cancellations,146.0
0 cancellations,133.0
0 cancellations,153.0
0 cancellations,131.0
0 cancellations,135.0
0 cancellations,111.2
0 cancellations,57.5
0 cancellations,58.95
0 cancellations,77.11
0 cancellations,97.99
0 cancellations,51.75
0 cancellations,89.0
0 cancellations,153.0
0 cancellations,141.5
0 cancellations,36.0
0 cancellations,59.13
0 cancellations,66.6
0 cancellations,129.0
0 cancellations,82.0
0 cancellations,58.05
0 cancellations,95.86
0 cancellations,68.45
0 cancellations,131.14
0 cancellations,72.25
0 cancellations,53.1
0 cancellations,123.0
0 cancellations,110.7
0 cancellations,73.8
0 cancellations,127.75
0 cancellations,110.75
0 cancellations,91.0
0 cancellations,122.75
0 cancellations,91.0
0 cancellations,132.6
0 cancellations,124.0
0 cancellations,138.6
0 cancellations,107.0
0 cancellations,70.2
0 cancellations,66.15
0 cancellations,93.21
0 cancellations,53.1
0 cancellations,53.1
0 cancellations,105.0
0 cancellations,66.15
0 cancellations,79.5
0 cancellations,73.5
0 cancellations,58.5
0 cancellations,132.0
0 cancellations,120.0
0 cancellations,73.5
0 cancellations,212.83
0 cancellations,120.08
0 cancellations,77.2
0 cancellations,160.8
0 cancellations,76.67
0 cancellations,100.5
0 cancellations,89.0
0 cancellations,95.0
0 cancellations,103.51
0 cancellations,82.0
0 cancellations,160.0
0 cancellations,146.0
0 cancellations,68.4
0 cancellations,55.79
0 cancellations,103.8
0 cancellations,99.0
0 cancellations,122.14
0 cancellations,90.14
0 cancellations,103.8
0 cancellations,73.5
0 cancellations,68.88
0 cancellations,74.53
0 cancellations,71.66
0 cancellations,74.0
0 cancellations,74.0
0 cancellations,66.6
0 cancellations,8.0
0 cancellations,62.0
0 cancellations,79.0
0 cancellations,65.0
0 cancellations,58.5
0 cancellations,55.0
0 cancellations,74.0
0 cancellations,86.0
0 cancellations,129.0
0 cancellations,129.0
0 cancellations,129.0
0 cancellations,83.0
0 cancellations,74.0
0 cancellations,77.75
0 cancellations,74.0
0 cancellations,66.6
0 cancellations,150.25
0 cancellations,92.0
0 cancellations,85.5
0 cancellations,71.2
0 cancellations,81.5
0 cancellations,71.2
0 cancellations,89.0
0 cancellations,89.0
0 cancellations,66.6
0 cancellations,71.2
0 cancellations,66.6
0 cancellations,111.0
0 cancellations,106.2
0 cancellations,83.0
0 cancellations,65.0
0 cancellations,65.0
0 cancellations,65.0
0 cancellations,65.0
0 cancellations,65.0
0 cancellations,74.0
0 cancellations,89.0
0 cancellations,83.0
0 cancellations,65.0
0 cancellations,74.0
0 cancellations,84.71
0 cancellations,59.2
0 cancellations,114.0
0 cancellations,73.5
0 cancellations,109.71
0 cancellations,90.43
0 cancellations,80.63
0 cancellations,45.9
0 cancellations,120.0
0 cancellations,114.0
0 cancellations,81.6
0 cancellations,83.0
0 cancellations,113.0
0 cancellations,81.2
0 cancellations,59.2
0 cancellations,126.0
0 cancellations,99.5
0 cancellations,99.0
0 cancellations,73.5
0 cancellations,85.0
0 cancellations,87.33
0 cancellations,75.1
0 cancellations,59.0
0 cancellations,122.0
0 cancellations,120.0
0 cancellations,162.0
0 cancellations,83.0
0 cancellations,152.0
0 cancellations,114.0
0 cancellations,127.0
0 cancellations,69.83
0 cancellations,102.93
0 cancellations,65.1
0 cancellations,96.26
0 cancellations,124.74
0 cancellations,89.0
0 cancellations,104.0
0 cancellations,59.2
0 cancellations,138.29
0 cancellations,59.2
0 cancellations,125.71
0 cancellations,66.6
0 cancellations,116.0
0 cancellations,95.4
0 cancellations,100.93
0 cancellations,66.6
0 cancellations,74.93
0 cancellations,58.98
0 cancellations,66.6
0 cancellations,58.93
0 cancellations,103.22
0 cancellations,42.5
0 cancellations,68.5
0 cancellations,55.64
0 cancellations,26.0
0 cancellations,64.0
0 cancellations,64.0
0 cancellations,74.0
0 cancellations,26.0
0 cancellations,26.0
0 cancellations,90.0
0 cancellations,26.0
0 cancellations,99.0
0 cancellations,90.0
0 cancellations,90.0
0 cancellations,79.0
0 cancellations,89.0
0 cancellations,72.0
0 cancellations,89.0
0 cancellations,59.02
0 cancellations,79.5
0 cancellations,74.93
0 cancellations,89.14
0 cancellations,53.69
0 cancellations,114.48
0 cancellations,73.98
0 cancellations,99.5
0 cancellations,99.5
0 cancellations,59.2
0 cancellations,65.64
0 cancellations,89.0
0 cancellations,79.0
0 cancellations,74.0
0 cancellations,84.71
0 cancellations,75.43
0 cancellations,77.73
0 cancellations,74.0
0 cancellations,80.63
0 cancellations,129.0
0 cancellations,140.63
0 cancellations,73.5
0 cancellations,108.65
0 cancellations,75.65
0 cancellations,108.85
0 cancellations,75.65
0 cancellations,75.65
0 cancellations,114.0
0 cancellations,56.98
0 cancellations,74.8
0 cancellations,89.0
0 cancellations,114.0
0 cancellations,87.86
0 cancellations,130.5
0 cancellations,64.0
0 cancellations,112.0
0 cancellations,75.5
0 cancellations,89.0
0 cancellations,80.1
0 cancellations,97.2
0 cancellations,76.3
0 cancellations,74.7
0 cancellations,55.43
0 cancellations,48.54
0 cancellations,83.8
0 cancellations,43.93
0 cancellations,129.0
0 cancellations,80.1
0 cancellations,80.0
0 cancellations,173.0
0 cancellations,80.0
0 cancellations,89.0
0 cancellations,108.5
0 cancellations,136.5
0 cancellations,83.0
0 cancellations,96.5
0 cancellations,142.5
0 cancellations,95.0
0 cancellations,89.0
0 cancellations,89.0
0 cancellations,109.0
0 cancellations,89.06
0 cancellations,72.14
0 cancellations,90.49
0 cancellations,53.68
0 cancellations,85.5
0 cancellations,89.06
0 cancellations,80.08
0 cancellations,89.0
0 cancellations,114.0
0 cancellations,119.0
0 cancellations,104.72
0 cancellations,73.35
0 cancellations,74.0
0 cancellations,79.0
0 cancellations,79.0
0 cancellations,94.0
0 cancellations,116.0
0 cancellations,82.8
0 cancellations,73.5
0 cancellations,128.42
0 cancellations,55.09
0 cancellations,93.86
0 cancellations,69.13
0 cancellations,122.0
0 cancellations,88.4
0 cancellations,94.5
0 cancellations,78.6
0 cancellations,85.08
0 cancellations,55.43
0 cancellations,93.43
0 cancellations,36.13
0 cancellations,55.43
0 cancellations,66.29
0 cancellations,90.74
0 cancellations,66.29
0 cancellations,38.25
0 cancellations,106.31
0 cancellations,74.2
0 cancellations,93.2
0 cancellations,83.67
0 cancellations,42.23
0 cancellations,68.53
0 cancellations,86.1
0 cancellations,63.14
0 cancellations,74.6
0 cancellations,60.5
0 cancellations,69.5
0 cancellations,55.44
0 cancellations,44.5
0 cancellations,55.44
0 cancellations,55.44
0 cancellations,55.44
0 cancellations,99.5
0 cancellations,108.09
0 cancellations,68.0
0 cancellations,78.1
0 cancellations,70.5
0 cancellations,76.5
0 cancellations,66.8
0 cancellations,39.24
0 cancellations,48.78
0 cancellations,62.0
0 cancellations,54.4
0 cancellations,56.59
0 cancellations,59.03
0 cancellations,62.0
0 cancellations,148.12
0 cancellations,44.5
0 cancellations,54.4
0 cancellations,44.5
0 cancellations,81.45
0 cancellations,81.75
0 cancellations,81.45
0 cancellations,48.8
0 cancellations,80.1
0 cancellations,106.0
0 cancellations,104.0
0 cancellations,90.1
0 cancellations,55.5
0 cancellations,58.5
0 cancellations,58.5
0 cancellations,73.0
0 cancellations,55.8
0 cancellations,58.5
0 cancellations,58.5
0 cancellations,73.0
0 cancellations,73.0
0 cancellations,67.5
0 cancellations,13.0
0 cancellations,64.33
0 cancellations,79.83
0 cancellations,100.33
0 cancellations,44.5
0 cancellations,71.93
0 cancellations,52.73
0 cancellations,58.57
0 cancellations,48.0
0 cancellations,62.43
0 cancellations,52.73
0 cancellations,44.27
0 cancellations,58.57
0 cancellations,54.4
0 cancellations,120.0
0 cancellations,68.4
0 cancellations,118.5
0 cancellations,87.0
0 cancellations,48.3
0 cancellations,93.0
0 cancellations,65.0
0 cancellations,56.0
0 cancellations,65.0
0 cancellations,66.0
