hotel,adr
Resort Hotel,87.9
Resort Hotel,202.0
Resort Hotel,213.0
Resort Hotel,172.55
Resort Hotel,172.0
Resort Hotel,172.0
Resort Hotel,213.0
Resort Hotel,179.0
Resort Hotel,236.0
Resort Hotel,229.67
Resort Hotel,135.2
Resort Hotel,121.5
Resort Hotel,96.3
Resort Hotel,96.3
Resort Hotel,120.6
Resort Hotel,176.64
Resort Hotel,179.86
Resort Hotel,187.0
Resort Hotel,134.0
Resort Hotel,239.5
Resort Hotel,153.0
Resort Hotel,166.0
Resort Hotel,186.25
Resort Hotel,192.0
Resort Hotel,120.6
Resort Hotel,220.4
Resort Hotel,241.0
Resort Hotel,241.0
Resort Hotel,211.0
Resort Hotel,134.0
Resort Hotel,241.0
Resort Hotel,8.0
Resort Hotel,196.0
Resort Hotel,198.0
Resort Hotel,158.5
Resort Hotel,200.0
Resort Hotel,107.0
Resort Hotel,163.23
Resort Hotel,222.07
Resort Hotel,229.0
Resort Hotel,133.0
Resort Hotel,164.0
Resort Hotel,176.8
Resort Hotel,134.0
Resort Hotel,163.35
Resort Hotel,171.9
Resort Hotel,171.9
Resort Hotel,213.5
Resort Hotel,125.0
Resort Hotel,178.33
Resort Hotel,176.75
Resort Hotel,123.0
Resort Hotel,134.0
Resort Hotel,146.0
Resort Hotel,192.0
Resort Hotel,183.0
Resort Hotel,236.0
Resort Hotel,191.0
Resort Hotel,178.33
Resort Hotel,248.0
Resort Hotel,188.71
Resort Hotel,123.04
Resort Hotel,260.71
Resort Hotel,222.0
Resort Hotel,174.71
Resort Hotel,118.7
Resort Hotel,116.85
Resort Hotel,129.55
Resort Hotel,172.0
Resort Hotel,172.0
Resort Hotel,164.0
Resort Hotel,179.83
Resort Hotel,172.0
Resort Hotel,160.43
Resort Hotel,149.0
Resort Hotel,134.0
Resort Hotel,146.3
Resort Hotel,161.26
Resort Hotel,195.45
Resort Hotel,133.0
Resort Hotel,186.25
Resort Hotel,162.29
Resort Hotel,221.43
Resort Hotel,177.57
Resort Hotel,133.0
Resort Hotel,178.0
Resort Hotel,146.3
Resort Hotel,218.5
Resort Hotel,151.89
Resort Hotel,148.3
Resort Hotel,96.3
Resort Hotel,166.0
Resort Hotel,96.3
Resort Hotel,149.0
Resort Hotel,151.95
Resort Hotel,191.67
Resort Hotel,211.0
Resort Hotel,149.4
Resort Hotel,201.0
Resort Hotel,211.0
Resort Hotel,259.0
Resort Hotel,164.4
Resort Hotel,134.0
Resort Hotel,134.0
Resort Hotel,229.0
Resort Hotel,199.0
Resort Hotel,112.5
Resort Hotel,194.0
Resort Hotel,149.4
Resort Hotel,155.77
Resort Hotel,131.7
Resort Hotel,174.71
Resort Hotel,101.65
Resort Hotel,206.0
Resort Hotel,134.0
Resort Hotel,201.5
Resort Hotel,134.0
Resort Hotel,138.79
Resort Hotel,122.0
Resort Hotel,113.47
Resort Hotel,99.5
Resort Hotel,153.0
Resort Hotel,233.0
Resort Hotel,153.0
Resort Hotel,192.0
Resort Hotel,132.6
Resort Hotel,171.9
Resort Hotel,154.0
Resort Hotel,172.0
Resort Hotel,191.0
Resort Hotel,148.25
Resort Hotel,164.0
Resort Hotel,231.6
Resort Hotel,261.4
Resort Hotel,199.4
Resort Hotel,209.6
Resort Hotel,199.4
Resort Hotel,150.83
Resort Hotel,129.27
Resort Hotel,129.27
Resort Hotel,133.76
Resort Hotel,197.7
Resort Hotel,196.0
Resort Hotel,164.0
Resort Hotel,154.0
Resort Hotel,219.33
Resort Hotel,200.8
Resort Hotel,130.2
Resort Hotel,189.67
Resort Hotel,186.13
Resort Hotel,158.38
Resort Hotel,166.0
Resort Hotel,149.0
Resort Hotel,206.6
Resort Hotel,120.6
Resort Hotel,112.5
Resort Hotel,193.0
Resort Hotel,96.3
Resort Hotel,137.7
Resort Hotel,112.0
Resort Hotel,116.85
Resort Hotel,173.5
Resort Hotel,173.5
Resort Hotel,129.15
Resort Hotel,192.2
Resort Hotel,202.77
Resort Hotel,111.27
Resort Hotel,211.0
Resort Hotel,153.0
Resort Hotel,154.0
Resort Hotel,134.0
Resort Hotel,157.67
Resort Hotel,133.0
Resort Hotel,112.34
Resort Hotel,124.5
Resort Hotel,107.0
Resort Hotel,133.0
Resort Hotel,191.0
Resort Hotel,172.6
Resort Hotel,79.5
Resort Hotel,120.27
Resort Hotel,118.29
Resort Hotel,75.53
Resort Hotel,8.0
Resort Hotel,8.0
Resort Hotel,90.39
Resort Hotel,155.86
Resort Hotel,118.29
Resort Hotel,115.0
Resort Hotel,110.7
Resort Hotel,110.7
Resort Hotel,120.38
Resort Hotel,195.0
Resort Hotel,120.6
Resort Hotel,176.0
Resort Hotel,120.6
Resort Hotel,112.05
Resort Hotel,180.55
Resort Hotel,179.0
Resort Hotel,181.0
Resort Hotel,122.0
Resort Hotel,195.0
Resort Hotel,184.0
Resort Hotel,152.0
Resort Hotel,127.67
Resort Hotel,127.67
Resort Hotel,114.13
Resort Hotel,113.7
Resort Hotel,120.6
Resort Hotel,165.0
Resort Hotel,120.6
Resort Hotel,164.0
Resort Hotel,208.0
Resort Hotel,166.5
Resort Hotel,101.16
Resort Hotel,130.6
Resort Hotel,145.0
Resort Hotel,158.0
Resort Hotel,109.83
Resort Hotel,141.67
Resort Hotel,175.0
Resort Hotel,98.63
Resort Hotel,166.14
Resort Hotel,150.71
Resort Hotel,97.74
Resort Hotel,189.86
Resort Hotel,97.5
Resort Hotel,123.11
Resort Hotel,104.8
Resort Hotel,164.0
Resort Hotel,134.0
Resort Hotel,146.0
Resort Hotel,103.18
Resort Hotel,103.18
Resort Hotel,164.0
Resort Hotel,142.5
Resort Hotel,77.5
Resort Hotel,135.2
Resort Hotel,149.0
Resort Hotel,140.4
Resort Hotel,112.0
Resort Hotel,173.25
Resort Hotel,121.5
Resort Hotel,122.86
Resort Hotel,130.9
Resort Hotel,146.0
Resort Hotel,154.0
Resort Hotel,103.5
Resort Hotel,103.5
Resort Hotel,129.33
Resort Hotel,115.2
Resort Hotel,71.72
Resort Hotel,106.8
Resort Hotel,71.69
Resort Hotel,136.2
Resort Hotel,112.33
Resort Hotel,112.33
Resort Hotel,157.67
Resort Hotel,165.0
Resort Hotel,113.43
Resort Hotel,161.29
Resort Hotel,167.86
Resort Hotel,103.07
Resort Hotel,161.29
Resort Hotel,96.3
Resort Hotel,92.86
Resort Hotel,128.0
Resort Hotel,115.2
Resort Hotel,80.55
Resort Hotel,120.33
Resort Hotel,126.67
Resort Hotel,130.33
Resort Hotel,75.46
Resort Hotel,96.33
Resort Hotel,117.83
Resort Hotel,120.33
Resort Hotel,98.0
Resort Hotel,155.5
Resort Hotel,122.6
Resort Hotel,105.5
Resort Hotel,101.44
Resort Hotel,160.0
Resort Hotel,120.5
Resort Hotel,126.29
Resort Hotel,87.75
Resort Hotel,113.55
Resort Hotel,123.0
Resort Hotel,98.0
Resort Hotel,151.0
Resort Hotel,134.67
Resort Hotel,153.0
Resort Hotel,137.67
Resort Hotel,111.0
Resort Hotel,123.0
Resort Hotel,119.0
Resort Hotel,155.0
Resort Hotel,109.0
Resort Hotel,158.0
Resort Hotel,128.0
Resort Hotel,113.0
Resort Hotel,113.0
Resort Hotel,93.12
Resort Hotel,128.0
Resort Hotel,93.12
Resort Hotel,110.7
Resort Hotel,101.03
Resort Hotel,120.71
Resort Hotel,82.72
Resort Hotel,131.0
Resort Hotel,120.71
Resort Hotel,110.71
Resort Hotel,136.0
Resort Hotel,186.0
Resort Hotel,114.19
Resort Hotel,186.0
Resort Hotel,86.95
Resort Hotel,113.0
Resort Hotel,82.88
Resort Hotel,134.0
Resort Hotel,155.0
Resort Hotel,146.0
Resort Hotel,155.0
Resort Hotel,154.25
Resort Hotel,71.69
Resort Hotel,71.69
Resort Hotel,150.71
Resort Hotel,57.0
Resort Hotel,153.0
Resort Hotel,153.0
Resort Hotel,131.4
Resort Hotel,90.4
Resort Hotel,88.2
Resort Hotel,88.2
Resort Hotel,65.5
Resort Hotel,88.2
Resort Hotel,211.0
Resort Hotel,80.0
Resort Hotel,88.2
Resort Hotel,88.2
Resort Hotel,88.2
Resort Hotel,109.5
Resort Hotel,144.9
Resort Hotel,79.5
Resort Hotel,124.5
Resort Hotel,123.0
Resort Hotel,113.0
Resort Hotel,123.0
Resort Hotel,166.0
Resort Hotel,79.5
Resort Hotel,79.5
Resort Hotel,79.5
Resort Hotel,91.46
Resort Hotel,153.0
Resort Hotel,62.48
Resort Hotel,124.1
Resort Hotel,117.9
Resort Hotel,143.0
Resort Hotel,131.0
Resort Hotel,128.0
Resort Hotel,167.0
Resort Hotel,153.0
Resort Hotel,172.0
Resort Hotel,123.0
Resort Hotel,146.0
Resort Hotel,79.5
Resort Hotel,116.8
Resort Hotel,155.0
Resort Hotel,79.5
Resort Hotel,135.0
Resort Hotel,116.8
Resort Hotel,176.0
Resort Hotel,151.25
Resort Hotel,168.0
Resort Hotel,123.0
Resort Hotel,151.88
Resort Hotel,153.0
Resort Hotel,104.8
Resort Hotel,183.0
Resort Hotel,120.0
Resort Hotel,97.5
Resort Hotel,143.5
Resort Hotel,163.0
Resort Hotel,123.0
Resort Hotel,171.0
Resort Hotel,171.0
Resort Hotel,143.0
Resort Hotel,156.0
Resort Hotel,139.5
Resort Hotel,113.0
Resort Hotel,154.14
Resort Hotel,98.0
Resort Hotel,113.0
Resort Hotel,107.5
Resort Hotel,124.8
Resort Hotel,153.0
Resort Hotel,131.0
Resort Hotel,111.5
Resort Hotel,98.0
Resort Hotel,123.0
Resort Hotel,153.0
Resort Hotel,123.0
Resort Hotel,197.0
Resort Hotel,97.5
Resort Hotel,97.5
Resort Hotel,87.75
Resort Hotel,83.7
Resort Hotel,91.77
Resort Hotel,128.0
Resort Hotel,98.0
Resort Hotel,71.69
Resort Hotel,114.5
Resort Hotel,149.0
Resort Hotel,123.0
Resort Hotel,117.8
Resort Hotel,98.0
Resort Hotel,198.0
Resort Hotel,124.8
Resort Hotel,98.0
Resort Hotel,89.0
Resort Hotel,128.0
Resort Hotel,146.0
Resort Hotel,131.0
Resort Hotel,98.0
Resort Hotel,161.0
Resort Hotel,79.5
Resort Hotel,126.29
Resort Hotel,105.5
Resort Hotel,208.14
Resort Hotel,103.85
Resort Hotel,79.5
Resort Hotel,113.0
Resort Hotel,163.0
Resort Hotel,107.5
Resort Hotel,97.5
Resort Hotel,113.0
Resort Hotel,66.15
Resort Hotel,99.8
Resort Hotel,111.96
Resort Hotel,139.18
Resort Hotel,83.15
Resort Hotel,77.6
Resort Hotel,144.9
Resort Hotel,161.0
Resort Hotel,131.0
Resort Hotel,131.0
Resort Hotel,188.0
Resort Hotel,64.29
Resort Hotel,98.0
Resort Hotel,123.0
Resort Hotel,117.29
Resort Hotel,98.0
Resort Hotel,75.96
Resort Hotel,83.5
Resort Hotel,131.0
Resort Hotel,84.47
Resort Hotel,84.47
Resort Hotel,84.47
Resort Hotel,156.0
Resort Hotel,98.0
Resort Hotel,117.9
Resort Hotel,98.0
Resort Hotel,101.53
Resort Hotel,97.54
Resort Hotel,91.5
Resort Hotel,113.0
Resort Hotel,58.95
Resort Hotel,133.0
Resort Hotel,76.5
Resort Hotel,146.0
Resort Hotel,146.0
Resort Hotel,80.0
Resort Hotel,68.5
Resort Hotel,146.0
Resort Hotel,124.8
Resort Hotel,131.0
Resort Hotel,146.0
Resort Hotel,134.0
Resort Hotel,86.69
Resort Hotel,124.4
Resort Hotel,65.7
Resort Hotel,77.7
Resort Hotel,59.0
Resort Hotel,76.5
Resort Hotel,82.0
Resort Hotel,92.67
Resort Hotel,82.0
Resort Hotel,115.4
Resort Hotel,158.4
Resort Hotel,108.0
Resort Hotel,87.05
Resort Hotel,70.98
Resort Hotel,119.7
Resort Hotel,73.8
Resort Hotel,87.05
Resort Hotel,87.05
Resort Hotel,82.44
Resort Hotel,153.0
Resort Hotel,57.54
Resort Hotel,120.43
Resort Hotel,131.0
Resort Hotel,75.46
Resort Hotel,82.0
Resort Hotel,75.46
Resort Hotel,208.0
Resort Hotel,106.25
Resort Hotel,70.48
Resort Hotel,85.0
Resort Hotel,83.5
Resort Hotel,48.88
Resort Hotel,73.5
Resort Hotel,101.5
Resort Hotel,133.0
Resort Hotel,87.05
Resort Hotel,118.2
Resort Hotel,66.15
Resort Hotel,50.15
Resort Hotel,112.42
Resort Hotel,131.0
Resort Hotel,68.5
Resort Hotel,104.8
Resort Hotel,117.9
Resort Hotel,134.0
Resort Hotel,113.0
Resort Hotel,138.5
Resort Hotel,146.0
Resort Hotel,133.0
Resort Hotel,153.0
Resort Hotel,131.0
Resort Hotel,135.0
Resort Hotel,111.2
Resort Hotel,57.5
Resort Hotel,58.95
Resort Hotel,77.11
Resort Hotel,97.99
Resort Hotel,51.75
Resort Hotel,89.0
Resort Hotel,153.0
Resort Hotel,141.5
Resort Hotel,36.0
Resort Hotel,59.13
Resort Hotel,66.6
Resort Hotel,129.0
Resort Hotel,82.0
Resort Hotel,58.05
Resort Hotel,95.86
Resort Hotel,68.45
Resort Hotel,131.14
Resort Hotel,72.25
Resort Hotel,53.1
Resort Hotel,123.0
Resort Hotel,110.7
Resort Hotel,73.8
Resort Hotel,127.75
Resort Hotel,110.75
Resort Hotel,91.0
Resort Hotel,122.75
Resort Hotel,91.0
Resort Hotel,132.6
Resort Hotel,124.0
Resort Hotel,138.6
Resort Hotel,107.0
Resort Hotel,70.2
Resort Hotel,66.15
Resort Hotel,93.21
Resort Hotel,53.1
Resort Hotel,53.1
Resort Hotel,105.0
Resort Hotel,66.15
Resort Hotel,79.5
Resort Hotel,73.5
Resort Hotel,58.5
Resort Hotel,132.0
Resort Hotel,120.0
Resort Hotel,73.5
Resort Hotel,212.83
Resort Hotel,120.08
Resort Hotel,77.2
Resort Hotel,160.8
Resort Hotel,76.67
Resort Hotel,100.5
Resort Hotel,89.0
Resort Hotel,95.0
Resort Hotel,103.51
Resort Hotel,82.0
Resort Hotel,160.0
Resort Hotel,146.0
Resort Hotel,68.4
Resort Hotel,55.79
Resort Hotel,103.8
Resort Hotel,99.0
Resort Hotel,122.14
Resort Hotel,90.14
Resort Hotel,103.8
Resort Hotel,73.5
Resort Hotel,68.88
Resort Hotel,74.53
Resort Hotel,71.66
Resort Hotel,74.0
Resort Hotel,74.0
Resort Hotel,66.6
Resort Hotel,8.0
Resort Hotel,62.0
Resort Hotel,79.0
Resort Hotel,65.0
Resort Hotel,58.5
Resort Hotel,55.0
Resort Hotel,74.0
Resort Hotel,86.0
Resort Hotel,129.0
Resort Hotel,129.0
Resort Hotel,129.0
Resort Hotel,83.0
Resort Hotel,74.0
Resort Hotel,77.75
Resort Hotel,74.0
Resort Hotel,66.6
Resort Hotel,150.25
Resort Hotel,92.0
Resort Hotel,85.5
Resort Hotel,71.2
Resort Hotel,81.5
Resort Hotel,71.2
Resort Hotel,89.0
Resort Hotel,89.0
Resort Hotel,66.6
Resort Hotel,71.2
Resort Hotel,66.6
Resort Hotel,111.0
Resort Hotel,106.2
Resort Hotel,83.0
Resort Hotel,65.0
Resort Hotel,65.0
Resort Hotel,65.0
Resort Hotel,65.0
Resort Hotel,65.0
Resort Hotel,74.0
Resort Hotel,89.0
Resort Hotel,83.0
Resort Hotel,65.0
Resort Hotel,74.0
Resort Hotel,84.71
Resort Hotel,59.2
Resort Hotel,114.0
Resort Hotel,73.5
Resort Hotel,109.71
Resort Hotel,90.43
Resort Hotel,80.63
Resort Hotel,45.9
Resort Hotel,120.0
Resort Hotel,114.0
Resort Hotel,81.6
Resort Hotel,83.0
Resort Hotel,113.0
Resort Hotel,81.2
Resort Hotel,59.2
Resort Hotel,126.0
Resort Hotel,99.5
Resort Hotel,99.0
Resort Hotel,73.5
Resort Hotel,85.0
Resort Hotel,87.33
Resort Hotel,75.1
Resort Hotel,59.0
Resort Hotel,122.0
Resort Hotel,120.0
Resort Hotel,162.0
Resort Hotel,83.0
Resort Hotel,152.0
Resort Hotel,114.0
Resort Hotel,127.0
Resort Hotel,69.83
Resort Hotel,102.93
Resort Hotel,65.1
Resort Hotel,96.26
Resort Hotel,124.74
Resort Hotel,89.0
Resort Hotel,104.0
Resort Hotel,59.2
Resort Hotel,138.29
Resort Hotel,59.2
Resort Hotel,125.71
Resort Hotel,66.6
Resort Hotel,116.0
Resort Hotel,95.4
Resort Hotel,100.93
Resort Hotel,66.6
Resort Hotel,74.93
Resort Hotel,58.98
Resort Hotel,66.6
Resort Hotel,58.93
Resort Hotel,103.22
Resort Hotel,42.5
Resort Hotel,68.5
Resort Hotel,55.64
Resort Hotel,26.0
Resort Hotel,64.0
Resort Hotel,64.0
Resort Hotel,74.0
Resort Hotel,26.0
Resort Hotel,26.0
Resort Hotel,90.0
Resort Hotel,26.0
Resort Hotel,99.0
Resort Hotel,90.0
Resort Hotel,90.0
Resort Hotel,79.0
Resort Hotel,89.0
Resort Hotel,72.0
Resort Hotel,89.0
Resort Hotel,59.02
Resort Hotel,79.5
Resort Hotel,74.93
Resort Hotel,89.14
Resort Hotel,53.69
Resort Hotel,114.48
Resort Hotel,73.98
Resort Hotel,99.5
Resort Hotel,99.5
Resort Hotel,59.2
Resort Hotel,65.64
Resort Hotel,89.0
Resort Hotel,79.0
Resort Hotel,74.0
Resort Hotel,84.71
Resort Hotel,75.43
Resort Hotel,77.73
Resort Hotel,74.0
Resort Hotel,80.63
Resort Hotel,129.0
Resort Hotel,140.63
Resort Hotel,73.5
Resort Hotel,108.65
Resort Hotel,75.65
Resort Hotel,108.85
Resort Hotel,75.65
Resort Hotel,75.65
Resort Hotel,114.0
Resort Hotel,56.98
Resort Hotel,74.8
Resort Hotel,89.0
Resort Hotel,114.0
Resort Hotel,87.86
Resort Hotel,130.5
Resort Hotel,64.0
Resort Hotel,112.0
Resort Hotel,75.5
Resort Hotel,89.0
Resort Hotel,80.1
Resort Hotel,97.2
Resort Hotel,76.3
Resort Hotel,74.7
Resort Hotel,55.43
Resort Hotel,48.54
Resort Hotel,83.8
Resort Hotel,43.93
Resort Hotel,129.0
Resort Hotel,80.1
Resort Hotel,80.0
Resort Hotel,173.0
Resort Hotel,80.0
Resort Hotel,89.0
Resort Hotel,108.5
Resort Hotel,136.5
Resort Hotel,83.0
Resort Hotel,96.5
Resort Hotel,142.5
Resort Hotel,95.0
Resort Hotel,89.0
Resort Hotel,89.0
Resort Hotel,109.0
Resort Hotel,89.06
Resort Hotel,72.14
Resort Hotel,90.49
Resort Hotel,53.68
Resort Hotel,85.5
Resort Hotel,89.06
Resort Hotel,80.08
Resort Hotel,89.0
Resort Hotel,114.0
Resort Hotel,119.0
Resort Hotel,104.72
Resort Hotel,73.35
Resort Hotel,74.0
Resort Hotel,79.0
Resort Hotel,79.0
Resort Hotel,94.0
Resort Hotel,116.0
Resort Hotel,82.8
Resort Hotel,73.5
Resort Hotel,128.42
Resort Hotel,55.09
Resort Hotel,93.86
Resort Hotel,69.13
Resort Hotel,122.0
Resort Hotel,88.4
Resort Hotel,94.5
Resort Hotel,78.6
Resort Hotel,85.08
Resort Hotel,55.43
Resort Hotel,93.43
Resort Hotel,36.13
Resort Hotel,55.43
Resort Hotel,66.29
Resort Hotel,90.74
Resort Hotel,66.29
Resort Hotel,38.25
Resort Hotel,106.31
Resort Hotel,74.2
Resort Hotel,93.2
Resort Hotel,83.67
Resort Hotel,42.23
Resort Hotel,68.53
Resort Hotel,86.1
Resort Hotel,63.14
Resort Hotel,74.6
Resort Hotel,60.5
Resort Hotel,69.5
Resort Hotel,55.44
Resort Hotel,44.5
Resort Hotel,55.44
Resort Hotel,55.44
Resort Hotel,55.44
Resort Hotel,99.5
Resort Hotel,108.09
Resort Hotel,68.0
Resort Hotel,78.1
Resort Hotel,70.5
Resort Hotel,76.5
Resort Hotel,66.8
Resort Hotel,39.24
Resort Hotel,48.78
Resort Hotel,62.0
Resort Hotel,54.4
Resort Hotel,56.59
Resort Hotel,59.03
Resort Hotel,62.0
Resort Hotel,148.12
Resort Hotel,44.5
Resort Hotel,54.4
Resort Hotel,44.5
Resort Hotel,81.45
Resort Hotel,81.75
Resort Hotel,81.45
Resort Hotel,48.8
Resort Hotel,80.1
Resort Hotel,106.0
Resort Hotel,104.0
Resort Hotel,90.1
Resort Hotel,55.5
Resort Hotel,58.5
Resort Hotel,58.5
Resort Hotel,73.0
Resort Hotel,55.8
Resort Hotel,58.5
Resort Hotel,58.5
Resort Hotel,73.0
Resort Hotel,73.0
Resort Hotel,67.5
Resort Hotel,13.0
Resort Hotel,64.33
Resort Hotel,79.83
Resort Hotel,100.33
Resort Hotel,44.5
Resort Hotel,71.93
Resort Hotel,52.73
Resort Hotel,58.57
Resort Hotel,48.0
Resort Hotel,62.43
Resort Hotel,52.73
Resort Hotel,44.27
Resort Hotel,58.57
Resort Hotel,54.4
Resort Hotel,120.0
Resort Hotel,68.4
Resort Hotel,118.5
Resort Hotel,87.0
Resort Hotel,48.3
Resort Hotel,93.0
Resort Hotel,65.0
Resort Hotel,56.0
Resort Hotel,65.0
Resort Hotel,66.0
Resort Hotel,86.0
Resort Hotel,74.4
Resort Hotel,74.23
Resort Hotel,103.0
Resort Hotel,82.0
Resort Hotel,77.0
Resort Hotel,69.93
Resort Hotel,43.93
Resort Hotel,57.43
Resort Hotel,36.74
Resort Hotel,63.08
Resort Hotel,47.0
Resort Hotel,50.4
Resort Hotel,55.43
Resort Hotel,76.0
Resort Hotel,56.0
Resort Hotel,78.0
Resort Hotel,117.0
Resort Hotel,106.0
Resort Hotel,47.0
Resort Hotel,56.0
Resort Hotel,106.0
Resort Hotel,44.5
Resort Hotel,77.0
Resort Hotel,50.4
Resort Hotel,44.5
Resort Hotel,59.4
Resort Hotel,55.43
Resort Hotel,44.5
Resort Hotel,42.23
Resort Hotel,72.0
Resort Hotel,60.9
Resort Hotel,67.25
Resort Hotel,63.9
Resort Hotel,74.0
Resort Hotel,36.05
Resort Hotel,36.05
Resort Hotel,36.05
Resort Hotel,36.05
Resort Hotel,42.3
Resort Hotel,90.0
Resort Hotel,67.0
Resort Hotel,110.0
Resort Hotel,36.05
Resort Hotel,36.05
Resort Hotel,58.0
Resort Hotel,58.0
Resort Hotel,38.07
Resort Hotel,40.07
Resort Hotel,38.07
Resort Hotel,81.6
Resort Hotel,59.29
Resort Hotel,38.07
Resort Hotel,40.07
Resort Hotel,59.4
Resort Hotel,77.0
Resort Hotel,74.14
Resort Hotel,116.0
Resort Hotel,86.0
Resort Hotel,50.4
Resort Hotel,40.96
Resort Hotel,44.8
Resort Hotel,93.43
Resort Hotel,47.33
Resort Hotel,83.05
Resort Hotel,87.43
Resort Hotel,68.16
Resort Hotel,66.0
Resort Hotel,56.0
Resort Hotel,136.71
Resort Hotel,51.3
Resort Hotel,92.6
Resort Hotel,47.0
Resort Hotel,56.0
Resort Hotel,56.0
Resort Hotel,117.0
Resort Hotel,122.0
Resort Hotel,63.66
Resort Hotel,68.43
Resort Hotel,60.4
Resort Hotel,78.2
Resort Hotel,44.5
Resort Hotel,44.5
Resort Hotel,44.5
Resort Hotel,44.5
Resort Hotel,44.5
Resort Hotel,44.5
Resort Hotel,44.5
Resort Hotel,44.5
Resort Hotel,44.5
Resort Hotel,44.5
Resort Hotel,44.5
Resort Hotel,44.5
Resort Hotel,41.25
Resort Hotel,40.05
Resort Hotel,117.0
Resort Hotel,107.43
Resort Hotel,57.67
Resort Hotel,63.47
Resort Hotel,60.3
Resort Hotel,61.5
Resort Hotel,88.0
Resort Hotel,56.95
Resort Hotel,67.0
Resort Hotel,54.5
Resort Hotel,67.0
Resort Hotel,54.72
Resort Hotel,83.6
Resort Hotel,73.0
Resort Hotel,86.0
Resort Hotel,86.0
Resort Hotel,86.0
Resort Hotel,86.0
Resort Hotel,65.45
Resort Hotel,71.67
Resort Hotel,37.0
Resort Hotel,37.0
Resort Hotel,37.0
Resort Hotel,52.2
Resort Hotel,43.12
Resort Hotel,66.0
Resort Hotel,106.0
Resort Hotel,56.0
Resort Hotel,62.8
Resort Hotel,87.0
Resort Hotel,96.67
Resort Hotel,118.0
Resort Hotel,98.4
Resort Hotel,43.3
Resort Hotel,58.0
Resort Hotel,58.0
Resort Hotel,58.0
Resort Hotel,58.0
Resort Hotel,58.0
Resort Hotel,66.3
Resort Hotel,47.0
Resort Hotel,67.0
Resort Hotel,49.01
Resort Hotel,64.29
Resort Hotel,47.0
Resort Hotel,41.6
Resort Hotel,55.43
Resort Hotel,48.74
Resort Hotel,55.43
Resort Hotel,68.86
Resort Hotel,67.0
Resort Hotel,68.43
Resort Hotel,47.0
Resort Hotel,40.0
Resort Hotel,67.0
Resort Hotel,67.0
Resort Hotel,47.0
Resort Hotel,87.0
Resort Hotel,67.5
Resort Hotel,73.67
Resort Hotel,50.0
Resort Hotel,50.0
Resort Hotel,73.66
Resort Hotel,50.0
Resort Hotel,56.0
Resort Hotel,48.0
Resort Hotel,45.0
Resort Hotel,50.0
Resort Hotel,67.0
Resort Hotel,71.0
Resort Hotel,45.0
Resort Hotel,50.0
Resort Hotel,66.0
Resort Hotel,45.0
Resort Hotel,71.0
Resort Hotel,85.0
Resort Hotel,41.37
Resort Hotel,53.37
Resort Hotel,44.5
Resort Hotel,48.57
Resort Hotel,77.43
Resort Hotel,123.56
Resort Hotel,62.47
Resort Hotel,58.0
Resort Hotel,48.0
Resort Hotel,67.0
Resort Hotel,56.0
Resort Hotel,56.0
Resort Hotel,42.0
Resort Hotel,67.5
Resort Hotel,89.0
Resort Hotel,50.0
Resort Hotel,50.0
Resort Hotel,56.0
Resort Hotel,92.0
Resort Hotel,92.0
Resort Hotel,92.0
Resort Hotel,92.0
Resort Hotel,92.0
Resort Hotel,92.0
Resort Hotel,43.12
Resort Hotel,92.0
Resort Hotel,92.0
Resort Hotel,104.67
Resort Hotel,113.33
Resort Hotel,50.0
Resort Hotel,50.0
Resort Hotel,67.0
Resort Hotel,72.8
Resort Hotel,92.0
Resort Hotel,92.0
Resort Hotel,92.0
Resort Hotel,92.0
Resort Hotel,92.0
Resort Hotel,92.0
Resort Hotel,92.0
Resort Hotel,92.0
Resort Hotel,92.0
Resort Hotel,92.0
Resort Hotel,92.0
Resort Hotel,92.0
Resort Hotel,92.0
Resort Hotel,54.02
Resort Hotel,63.33
Resort Hotel,83.33
Resort Hotel,92.0
Resort Hotel,92.0
Resort Hotel,92.0
Resort Hotel,43.12
Resort Hotel,78.8
Resort Hotel,55.73
Resort Hotel,44.5
Resort Hotel,92.0
Resort Hotel,92.0
Resort Hotel,92.0
Resort Hotel,92.0
Resort Hotel,83.0
Resort Hotel,67.0
Resort Hotel,77.0
Resort Hotel,71.5
Resort Hotel,70.4
Resort Hotel,73.68
Resort Hotel,82.0
Resort Hotel,56.0
Resort Hotel,45.0
Resort Hotel,45.0
Resort Hotel,60.3
Resort Hotel,67.5
Resort Hotel,61.5
Resort Hotel,107.5
Resort Hotel,101.5
Resort Hotel,76.35
Resort Hotel,49.2
Resort Hotel,82.35
Resort Hotel,111.5
Resort Hotel,67.5
Resort Hotel,117.0
Resort Hotel,77.5
Resort Hotel,102.5
Resort Hotel,101.5
Resort Hotel,101.5
Resort Hotel,61.35
Resort Hotel,61.35
Resort Hotel,49.2
Resort Hotel,90.0
Resort Hotel,36.05
Resort Hotel,36.05
Resort Hotel,36.05
Resort Hotel,36.05
Resort Hotel,36.05
Resort Hotel,36.05
Resort Hotel,36.05
Resort Hotel,36.05
Resort Hotel,36.05
Resort Hotel,36.05
Resort Hotel,4.0
Resort Hotel,36.05
Resort Hotel,36.05
Resort Hotel,36.05
Resort Hotel,98.0
Resort Hotel,79.22
Resort Hotel,106.0
Resort Hotel,50.4
Resort Hotel,66.0
Resort Hotel,50.4
Resort Hotel,46.5
Resort Hotel,50.4
Resort Hotel,66.0
Resort Hotel,56.0
